id,name,text,trans
0000000000000,手毬,握手会の前に、プロデューサー。\nちょっと手、貸してください。,握手会之前，制作人。\n请借我一下手。
0000000000000,{user},！　冷たっ！,！好冰！
0000000000000,手毬,し、仕方ないじゃないですか！\n緊張すると、手が冷たくなるんです！,没、没办法嘛！\n一紧张手就会变凉的！
select,,飴をどうぞ,请用糖果
select,,カイロをどうぞ,请用暖宝宝
select,,音楽を\n聴きましょう,一起听\n音乐吧
0000000000000,手毬,甘いやつ……いいの？\nカロリー調整できるなら……おいしい。,甜的东西……可以吗？\n如果能控制热量的话……真好吃。
0000000000000,{user},いろいろ準備しておいて、\n正解だったな……,准备了各种东西\n果然是正确选择……
0000000000000,手毬,随分準備がいいんですね。\nもう、あったまってるし……ありがと。,准备得真周到呢。\n已经暖和起来了……谢谢。
0000000000000,{user},いろいろ準備しておいて、\n正解だったな……,准备了各种东西\n果然是正确选择……
0000000000000,手毬,そっか、ライブ前のときみたいに……\nそれなら落ち着けそうです。,这样啊，就像演出前那样……\n这样的话应该能平静下来了。
0000000000000,{user},いろいろ準備しておいて、\n正解だったな……,准备了各种东西\n果然是正确选择……
info,adv_pevent_002_ttmr_sales_4-003-01.txt,,
译者,Pro/deepseek-ai/DeepSeek-V3,,
